brand,price,start_time,start_day,end_day,end_time,trip_time,take_place,destination,crawl_date,checked_baggage,hand_luggage
VietJet Air,1.303.450 VND/khách,15:35,25 thg 4,25 thg 4,16:30,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Lạt (DLI)
Sân bay Liên Khương",13-04-2025,Hành lý 0 kg,Hành lý xách tay 7 kg
Vietnam Airlines,1.382.616 VND/khách,08:55,25 thg 4,25 thg 4,09:50,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Lạt (DLI)
Sân bay Liên Khương",13-04-2025,Hành lý 23 kg,Hành lý xách tay 1 x 12 kg
Vietnam Airlines,1.386.612 VND/khách,21:10,25 thg 4,25 thg 4,22:10,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Lạt (DLI)
Sân bay Liên Khương",13-04-2025,Hành lý 23 kg,Hành lý xách tay 1 x 12 kg
Vietnam Airlines,1.508.490 VND/khách,10:15,25 thg 4,25 thg 4,11:10,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Lạt (DLI)
Sân bay Liên Khương",13-04-2025,Hành lý 23 kg,Hành lý xách tay 1 x 12 kg
Vietnam Airlines,1.264.734 VND/khách,05:45,25 thg 4,25 thg 4,06:40,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Lạt (DLI)
Sân bay Liên Khương",14-04-2025,Hành lý 23 kg,Hành lý xách tay 1 x 12 kg
VietJet Air,1.277.798 VND/khách,15:35,25 thg 4,25 thg 4,16:30,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Lạt (DLI)
Sân bay Liên Khương",14-04-2025,Hành lý 0 kg,Hành lý xách tay 7 kg
Vietnam Airlines,1.379.619 VND/khách,08:55,25 thg 4,25 thg 4,09:50,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Lạt (DLI)
Sân bay Liên Khương",14-04-2025,Hành lý 23 kg,Hành lý xách tay 1 x 12 kg
Vietnam Airlines,1.383.615 VND/khách,21:10,25 thg 4,25 thg 4,22:10,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Lạt (DLI)
Sân bay Liên Khương",14-04-2025,Hành lý 23 kg,Hành lý xách tay 1 x 12 kg
Vietnam Airlines,1.270.728 VND/khách,05:45,25 thg 4,25 thg 4,06:40,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Lạt (DLI)
Sân bay Liên Khương",15-04-2025,,
VietJet Air,1.284.780 VND/khách,15:35,25 thg 4,25 thg 4,16:30,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Lạt (DLI)
Sân bay Liên Khương",15-04-2025,,
Vietnam Airlines,1.385.613 VND/khách,08:55,25 thg 4,25 thg 4,09:50,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Lạt (DLI)
Sân bay Liên Khương",15-04-2025,,
Vietnam Airlines,1.389.609 VND/khách,21:10,25 thg 4,25 thg 4,22:10,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Lạt (DLI)
Sân bay Liên Khương",15-04-2025,,
Vietnam Airlines,1.266.300 VND/khách,05:45,25 thg 4,25 thg 4,06:40,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Lạt (DLI)
Sân bay Liên Khương",16-04-2025,Hành lý 23 kg,Hành lý xách tay 1 x 12 kg
VietJet Air,1.327.929 VND/khách,15:35,25 thg 4,25 thg 4,16:30,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Lạt (DLI)
Sân bay Liên Khương",16-04-2025,Hành lý 0 kg,Hành lý xách tay 7 kg
Vietnam Airlines,1.379.700 VND/khách,08:55,25 thg 4,25 thg 4,09:50,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Lạt (DLI)
Sân bay Liên Khương",16-04-2025,Hành lý 23 kg,Hành lý xách tay 1 x 12 kg
Vietnam Airlines,1.379.700 VND/khách,21:10,25 thg 4,25 thg 4,22:10,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Lạt (DLI)
Sân bay Liên Khương",16-04-2025,Hành lý 23 kg,Hành lý xách tay 1 x 12 kg
Vietnam Airlines,1.253.260 VND/khách,05:45,25 thg 4,25 thg 4,06:40,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Lạt (DLI)
Sân bay Liên Khương",17-04-2025,Hành lý 23 kg,Hành lý xách tay 1 x 12 kg
VietJet Air,1.139.145 VND/khách,15:35,25 thg 4,25 thg 4,16:30,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Lạt (DLI)
Sân bay Liên Khương",17-04-2025,Hành lý 0 kg,Hành lý xách tay 7 kg
Vietnam Airlines,1.365.492 VND/khách,21:10,25 thg 4,25 thg 4,22:10,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Lạt (DLI)
Sân bay Liên Khương",17-04-2025,Hành lý 23 kg,Hành lý xách tay 1 x 12 kg
VietJet Air,1.311.713 VND/khách,15:35,25 thg 4,25 thg 4,16:30,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Lạt (DLI)
Sân bay Liên Khương",23-04-2025,Hành lý 0 kg,Hành lý xách tay 7 kg
Vietnam Airlines,1.482.516 VND/khách,05:45,25 thg 4,25 thg 4,06:40,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3","Đà Lạt (DLI)
Sân bay Liên Khương",23-04-2025,Hành lý 23 kg,Hành lý xách tay 1 x 12 kg
Vietnam Airlines,1.676.322 VND/khách,21:10,25 thg 4,25 thg 4,22:10,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3","Đà Lạt (DLI)
Sân bay Liên Khương",23-04-2025,Hành lý 23 kg,Hành lý xách tay 1 x 12 kg
Vietnam Airlines,1.577.814 VND/khách,05:45,25 thg 4,25 thg 4,06:40,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Đà Lạt (DLI)
Sân bay Liên Khương",24-04-2025,,
VietJet Air,1.618.095 VND/khách,15:35,25 thg 4,25 thg 4,16:30,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Lạt (DLI)
Sân bay Liên Khương",24-04-2025,,
Vietnam Airlines,1.704.294 VND/khách,21:10,25 thg 4,25 thg 4,22:10,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Đà Lạt (DLI)
Sân bay Liên Khương",24-04-2025,,
VietJet Air,1.167.135 VND/khách,15:35,26 thg 4,26 thg 4,16:30,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Lạt (DLI)
Sân bay Liên Khương",07-04-2025,,
Bamboo Airways,1.217.700 VND/khách,16:45,26 thg 4,26 thg 4,17:40,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Đà Lạt (DLI)
Sân bay Liên Khương",07-04-2025,,
Vietnam Airlines,1.247.511 VND/khách,05:45,26 thg 4,26 thg 4,06:40,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Lạt (DLI)
Sân bay Liên Khương",07-04-2025,,
Vietnam Airlines,1.247.511 VND/khách,08:55,26 thg 4,26 thg 4,09:50,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Lạt (DLI)
Sân bay Liên Khương",07-04-2025,,
Vietnam Airlines,1.247.511 VND/khách,21:10,26 thg 4,26 thg 4,22:10,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Lạt (DLI)
Sân bay Liên Khương",07-04-2025,,
Vietnam Airlines,1.850.580 VND/khách,10:15,26 thg 4,26 thg 4,11:10,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Lạt (DLI)
Sân bay Liên Khương",07-04-2025,,
VietJet Air,1.162.290 VND/khách,15:35,26 thg 4,26 thg 4,16:30,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Lạt (DLI)
Sân bay Liên Khương",08-04-2025,,
Bamboo Airways,1.217.700 VND/khách,16:45,26 thg 4,26 thg 4,17:40,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Đà Lạt (DLI)
Sân bay Liên Khương",08-04-2025,,
Vietnam Airlines,1.247.511 VND/khách,08:55,26 thg 4,26 thg 4,09:50,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Lạt (DLI)
Sân bay Liên Khương",08-04-2025,,
Vietnam Airlines,1.247.511 VND/khách,21:10,26 thg 4,26 thg 4,22:10,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Lạt (DLI)
Sân bay Liên Khương",08-04-2025,,
Vietnam Airlines,1.671.327 VND/khách,10:15,26 thg 4,26 thg 4,11:10,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Lạt (DLI)
Sân bay Liên Khương",08-04-2025,,
Vietnam Airlines,1.970.572 VND/khách,05:45,26 thg 4,26 thg 4,06:40,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Lạt (DLI)
Sân bay Liên Khương",08-04-2025,,
VietJet Air,1.066.640 VND/khách,15:35,26 thg 4,26 thg 4,16:30,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Lạt (DLI)
Sân bay Liên Khương",09-04-2025,,
Bamboo Airways,1.085.475 VND/khách,16:45,26 thg 4,26 thg 4,17:40,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Đà Lạt (DLI)
Sân bay Liên Khương",09-04-2025,,
Vietnam Airlines,1.133.865 VND/khách,05:45,26 thg 4,26 thg 4,06:40,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Lạt (DLI)
Sân bay Liên Khương",09-04-2025,,
Vietnam Airlines,1.144.854 VND/khách,21:10,26 thg 4,26 thg 4,22:10,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Lạt (DLI)
Sân bay Liên Khương",09-04-2025,,
Vietnam Airlines,1.233.765 VND/khách,08:55,26 thg 4,26 thg 4,09:50,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Lạt (DLI)
Sân bay Liên Khương",09-04-2025,,
Vietnam Airlines,1.258.740 VND/khách,12:05,26 thg 4,26 thg 4,13:00,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Lạt (DLI)
Sân bay Liên Khương",09-04-2025,,
Vietnam Airlines,1.671.327 VND/khách,10:15,26 thg 4,26 thg 4,11:10,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Lạt (DLI)
Sân bay Liên Khương",09-04-2025,,
Bamboo Airways,1.085.475 VND/khách,16:45,26 thg 4,26 thg 4,17:40,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Đà Lạt (DLI)
Sân bay Liên Khương",10-04-2025,,
Vietnam Airlines,1.131.867 VND/khách,05:45,26 thg 4,26 thg 4,06:40,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Lạt (DLI)
Sân bay Liên Khương",10-04-2025,,
Vietnam Airlines,1.142.856 VND/khách,21:10,26 thg 4,26 thg 4,22:10,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Lạt (DLI)
Sân bay Liên Khương",10-04-2025,,
VietJet Air,1.167.135 VND/khách,15:35,26 thg 4,26 thg 4,16:30,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Lạt (DLI)
Sân bay Liên Khương",10-04-2025,,
Vietnam Airlines,1.230.768 VND/khách,08:55,26 thg 4,26 thg 4,09:50,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Lạt (DLI)
Sân bay Liên Khương",10-04-2025,,
Vietnam Airlines,1.256.742 VND/khách,12:05,26 thg 4,26 thg 4,13:00,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Lạt (DLI)
Sân bay Liên Khương",10-04-2025,,
Bamboo Airways,1.085.475 VND/khách,16:45,26 thg 4,26 thg 4,17:40,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Đà Lạt (DLI)
Sân bay Liên Khương",11-04-2025,,
Vietnam Airlines,1.133.865 VND/khách,05:45,26 thg 4,26 thg 4,06:40,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Lạt (DLI)
Sân bay Liên Khương",11-04-2025,,
Vietnam Airlines,1.144.854 VND/khách,21:10,26 thg 4,26 thg 4,22:10,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Lạt (DLI)
Sân bay Liên Khương",11-04-2025,,
Vietnam Airlines,1.233.765 VND/khách,08:55,26 thg 4,26 thg 4,09:50,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Lạt (DLI)
Sân bay Liên Khương",11-04-2025,,
Vietnam Airlines,1.258.740 VND/khách,12:05,26 thg 4,26 thg 4,13:00,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Lạt (DLI)
Sân bay Liên Khương",11-04-2025,,
VietJet Air,1.275.590 VND/khách,15:35,26 thg 4,26 thg 4,16:30,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Lạt (DLI)
Sân bay Liên Khương",11-04-2025,,
Bamboo Airways,1.080.048 VND/khách,16:45,26 thg 4,26 thg 4,17:40,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Đà Lạt (DLI)
Sân bay Liên Khương",12-04-2025,Hành lý 0 kg,Hành lý xách tay 7 kg
Vietnam Airlines,1.133.865 VND/khách,05:45,26 thg 4,26 thg 4,06:40,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Lạt (DLI)
Sân bay Liên Khương",12-04-2025,Hành lý 23 kg,Hành lý xách tay 1 x 12 kg
Vietnam Airlines,1.144.854 VND/khách,21:10,26 thg 4,26 thg 4,22:10,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Lạt (DLI)
Sân bay Liên Khương",12-04-2025,Hành lý 23 kg,Hành lý xách tay 1 x 12 kg
Vietnam Airlines,1.259.739 VND/khách,12:05,26 thg 4,26 thg 4,13:00,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Lạt (DLI)
Sân bay Liên Khương",12-04-2025,Hành lý 23 kg,Hành lý xách tay 1 x 12 kg
Vietnam Airlines,1.277.721 VND/khách,08:55,26 thg 4,26 thg 4,09:50,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Lạt (DLI)
Sân bay Liên Khương",12-04-2025,Hành lý 23 kg,Hành lý xách tay 1 x 12 kg
VietJet Air,1.309.000 VND/khách,15:35,26 thg 4,26 thg 4,16:30,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Lạt (DLI)
Sân bay Liên Khương",12-04-2025,Hành lý 0 kg,Hành lý xách tay 7 kg
Bamboo Airways,1.080.048 VND/khách,16:45,26 thg 4,26 thg 4,17:40,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Đà Lạt (DLI)
Sân bay Liên Khương",13-04-2025,Hành lý 0 kg,Hành lý xách tay 7 kg
Vietnam Airlines,1.134.864 VND/khách,05:45,26 thg 4,26 thg 4,06:40,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Lạt (DLI)
Sân bay Liên Khương",13-04-2025,Hành lý 23 kg,Hành lý xách tay 1 x 12 kg
Vietnam Airlines,1.145.853 VND/khách,21:10,26 thg 4,26 thg 4,22:10,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Lạt (DLI)
Sân bay Liên Khương",13-04-2025,Hành lý 23 kg,Hành lý xách tay 1 x 12 kg
Vietnam Airlines,1.260.738 VND/khách,12:05,26 thg 4,26 thg 4,13:00,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Lạt (DLI)
Sân bay Liên Khương",13-04-2025,Hành lý 23 kg,Hành lý xách tay 1 x 12 kg
Vietnam Airlines,1.279.719 VND/khách,08:55,26 thg 4,26 thg 4,09:50,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Lạt (DLI)
Sân bay Liên Khương",13-04-2025,Hành lý 23 kg,Hành lý xách tay 1 x 12 kg
VietJet Air,1.303.450 VND/khách,15:35,26 thg 4,26 thg 4,16:30,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Lạt (DLI)
Sân bay Liên Khương",13-04-2025,Hành lý 0 kg,Hành lý xách tay 7 kg
Vietnam Airlines,1.134.864 VND/khách,05:45,26 thg 4,26 thg 4,06:40,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Lạt (DLI)
Sân bay Liên Khương",14-04-2025,Hành lý 23 kg,Hành lý xách tay 1 x 12 kg
Bamboo Airways,1.080.048 VND/khách,16:45,26 thg 4,26 thg 4,17:40,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Đà Lạt (DLI)
Sân bay Liên Khương",14-04-2025,Hành lý 0 kg,Hành lý xách tay 7 kg
Vietnam Airlines,1.145.853 VND/khách,21:10,26 thg 4,26 thg 4,22:10,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Lạt (DLI)
Sân bay Liên Khương",14-04-2025,Hành lý 23 kg,Hành lý xách tay 1 x 12 kg
Vietnam Airlines,1.260.738 VND/khách,12:05,26 thg 4,26 thg 4,13:00,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Lạt (DLI)
Sân bay Liên Khương",14-04-2025,Hành lý 23 kg,Hành lý xách tay 1 x 12 kg
Vietnam Airlines,1.275.723 VND/khách,08:55,26 thg 4,26 thg 4,09:50,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Lạt (DLI)
Sân bay Liên Khương",14-04-2025,Hành lý 23 kg,Hành lý xách tay 1 x 12 kg
VietJet Air,1.281.788 VND/khách,15:35,26 thg 4,26 thg 4,16:30,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Lạt (DLI)
Sân bay Liên Khương",14-04-2025,Hành lý 0 kg,Hành lý xách tay 7 kg
Vietnam Airlines,1.137.861 VND/khách,05:45,26 thg 4,26 thg 4,06:40,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Lạt (DLI)
Sân bay Liên Khương",15-04-2025,,
Bamboo Airways,1.080.048 VND/khách,16:45,26 thg 4,26 thg 4,17:40,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Đà Lạt (DLI)
Sân bay Liên Khương",15-04-2025,,
Vietnam Airlines,1.148.850 VND/khách,21:10,26 thg 4,26 thg 4,22:10,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Lạt (DLI)
Sân bay Liên Khương",15-04-2025,,
Vietnam Airlines,1.263.735 VND/khách,12:05,26 thg 4,26 thg 4,13:00,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Lạt (DLI)
Sân bay Liên Khương",15-04-2025,,
Vietnam Airlines,1.277.721 VND/khách,08:55,26 thg 4,26 thg 4,09:50,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Lạt (DLI)
Sân bay Liên Khương",15-04-2025,,
VietJet Air,1.284.780 VND/khách,15:35,26 thg 4,26 thg 4,16:30,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Lạt (DLI)
Sân bay Liên Khương",15-04-2025,,
Vietnam Airlines,1.152.900 VND/khách,05:45,26 thg 4,26 thg 4,06:40,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Lạt (DLI)
Sân bay Liên Khương",16-04-2025,Hành lý 23 kg,Hành lý xách tay 1 x 12 kg
Bamboo Airways,1.111.950 VND/khách,16:45,26 thg 4,26 thg 4,17:40,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Đà Lạt (DLI)
Sân bay Liên Khương",16-04-2025,Hành lý 0 kg,Hành lý xách tay 7 kg
Vietnam Airlines,1.152.900 VND/khách,21:10,26 thg 4,26 thg 4,22:10,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Lạt (DLI)
Sân bay Liên Khương",16-04-2025,Hành lý 23 kg,Hành lý xách tay 1 x 12 kg
Vietnam Airlines,1.266.300 VND/khách,08:55,26 thg 4,26 thg 4,09:50,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Lạt (DLI)
Sân bay Liên Khương",16-04-2025,Hành lý 23 kg,Hành lý xách tay 1 x 12 kg
VietJet Air,1.327.929 VND/khách,15:35,26 thg 4,26 thg 4,16:30,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Lạt (DLI)
Sân bay Liên Khương",16-04-2025,Hành lý 0 kg,Hành lý xách tay 7 kg
Vietnam Airlines,1.379.700 VND/khách,12:05,26 thg 4,26 thg 4,13:00,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Lạt (DLI)
Sân bay Liên Khương",16-04-2025,Hành lý 23 kg,Hành lý xách tay 1 x 12 kg
Vietnam Airlines,1.141.027 VND/khách,21:10,26 thg 4,26 thg 4,22:10,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Lạt (DLI)
Sân bay Liên Khương",17-04-2025,Hành lý 23 kg,Hành lý xách tay 1 x 12 kg
Bamboo Airways,1.080.048 VND/khách,16:45,26 thg 4,26 thg 4,17:40,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Đà Lạt (DLI)
Sân bay Liên Khương",17-04-2025,Hành lý 0 kg,Hành lý xách tay 7 kg
VietJet Air,1.284.780 VND/khách,15:35,26 thg 4,26 thg 4,16:30,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Lạt (DLI)
Sân bay Liên Khương",17-04-2025,Hành lý 0 kg,Hành lý xách tay 7 kg
Bamboo Airways,1.262.257 VND/khách,16:45,26 thg 4,26 thg 4,17:40,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Đà Lạt (DLI)
Sân bay Liên Khương",23-04-2025,Hành lý 0 kg,Hành lý xách tay 7 kg
Vietnam Airlines,1.265.733 VND/khách,21:10,26 thg 4,26 thg 4,22:10,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3","Đà Lạt (DLI)
Sân bay Liên Khương",23-04-2025,Hành lý 23 kg,Hành lý xách tay 1 x 12 kg
VietJet Air,1.316.700 VND/khách,15:35,26 thg 4,26 thg 4,16:30,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Lạt (DLI)
Sân bay Liên Khương",23-04-2025,Hành lý 0 kg,Hành lý xách tay 7 kg
Vietnam Airlines,1.987.011 VND/khách,05:45,26 thg 4,26 thg 4,06:40,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3","Đà Lạt (DLI)
Sân bay Liên Khương",23-04-2025,Hành lý 23 kg,Hành lý xách tay 1 x 12 kg
Vietnam Airlines,2.045.827 VND/khách,12:05,26 thg 4,26 thg 4,13:00,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3","Đà Lạt (DLI)
Sân bay Liên Khương",23-04-2025,Hành lý 23 kg,Hành lý xách tay 1 x 12 kg
VietJet Air,2.794.638 VND/khách,05:30,26 thg 4,26 thg 4,06:50,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Nẵng (DAD)
Sân bay Đà Nẵng",23-04-2025,Hành lý 0 kg,Hành lý xách tay 7 kg
VietJet Air,2.826.940 VND/khách,06:50,26 thg 4,26 thg 4,08:10,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Nẵng (DAD)
Sân bay Đà Nẵng",23-04-2025,Hành lý 0 kg,Hành lý xách tay 7 kg
VietJet Air,2.826.940 VND/khách,05:00,26 thg 4,26 thg 4,06:20,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Nẵng (DAD)
Sân bay Đà Nẵng",23-04-2025,Hành lý 0 kg,Hành lý xách tay 7 kg
VietJet Air,3.801.498 VND/khách,07:30,26 thg 4,26 thg 4,09:40,2h 10m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",23-04-2025,Hành lý 0 kg,Hành lý xách tay 7 kg
Vietnam Airlines,5.137.857 VND/khách,14:30,26 thg 4,26 thg 4,16:35,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3","Hà Nội (HAN)
Sân bay Nội Bài",23-04-2025,Hành lý 23 kg,Hành lý xách tay 1 x 12 kg
Vietnam Airlines,5.426.588 VND/khách,06:00,26 thg 4,26 thg 4,08:05,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3","Hà Nội (HAN)
Sân bay Nội Bài",23-04-2025,Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg
Vietnam Airlines,5.921.906 VND/khách,07:00,26 thg 4,26 thg 4,09:05,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3","Hà Nội (HAN)
Sân bay Nội Bài",23-04-2025,Hành lý 23 kg,Hành lý xách tay 1 x 12 kg
Vietnam Airlines,6.779.558 VND/khách,15:00,26 thg 4,26 thg 4,17:05,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3","Hà Nội (HAN)
Sân bay Nội Bài",23-04-2025,Hành lý 23 kg,Hành lý xách tay 1 x 12 kg
Bamboo Airways,1.132.443 VND/khách,16:45,26 thg 4,26 thg 4,17:40,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Đà Lạt (DLI)
Sân bay Liên Khương",24-04-2025,,
Vietnam Airlines,1.260.738 VND/khách,21:10,26 thg 4,26 thg 4,22:10,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Đà Lạt (DLI)
Sân bay Liên Khương",24-04-2025,,
VietJet Air,1.318.695 VND/khách,15:35,26 thg 4,26 thg 4,16:30,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Đà Lạt (DLI)
Sân bay Liên Khương",24-04-2025,,
